"CAS Number "|" Chemical Name"|"Chemical Grade"|"Chemical Analysis Method"|" Chemical Purity Mean Op "|" Chemical Purity Mean(%) "|" Chemical Purity Min Op "|" Chemical Purity Min(%) "|" Chemical Purity Max Op "|" Chemical Purity Max(%)"|"Species Scientific Name "|" Species Common Name"|"Species Group"|"Organism Lifestage"|" Organism Age Mean Op "|" Organism Age Mean "|" Organism Age Min Op "|" Organism Age Min "|" Organism Age Max Op "|" Organism Age Max "|" Organism Age Units"|"Exposure Type"|"Media Type"|"Test Location"|"Number of Doses"|"Conc 1 Type (Author) "|" Conc 1 Mean Op (Author) "|" Conc 1 Mean (Author) "|" Conc 1 Min Op (Author) "|" Conc Min 1 (Author) "|" Conc 1 Max Op (Author) "|" Conc 1 Max (Author) "|" Conc 1 Units (Author) "|" Conc 2 Type (Author) "|" Conc 2 Mean Op (Author) "|" Conc 2 Mean (Author) "|" Conc 2 Min Op (Author) "|" Conc Min 2 (Author) "|" Conc 2 Max Op (Author) "|" Conc 2 Max (Author) "|" Conc 2 Units (Author) "|" Conc 3 Type (Author) "|" Conc 3 Mean Op (Author) "|" Conc 3 Mean (Author) "|" Conc 3 Min Op (Author) "|" Conc Min 3 (Author) "|" Conc 3 Max Op (Author) "|" Conc 3 Max (Author) "|" Conc 3 Units (Author)"|Effect|"Effect Measurement"|"Endpoint "|" Observed Response Mean Op "|" Observed Response Mean "|" Observed Response Min Op "|" Observed Response Min "|" Observed Response Max Op "|" Observed Response Max "|" Result Statistical Method "|" Observed Response Value "|" Observed Response Units"|"Response Site"|"Observed Duration Op (Days) "|" Observed Duration (Days) "|" Observed Duration Min Op (Days) "|" Observed Duration Min (Days) "|" Observed Duration Max Op (Days) "|" Observed Duration Max (Days) "|" Observed Duration Units (Days)"|"Author "|" Reference Number "|" Title "|" Source "|" Publication Year "|" Citation"|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||47||NR||NR|Day(s)|Food|No substrate|Lab|2|Active ingredient||5/||NR/||NR/|ppb diet|||||||||||||||||Reproduction|Eggs per nest|LOEL||5/||NR/||NR/|||ppb diet|Not reported||45||NR||NR|Day(s)|Leza,M., K.M. Watrous, J. Bratu, and S.H. Woodard|184391|Effects of Neonicotinoid Insecticide Exposure and Monofloral Diet on Nest-Founding Bumblebee Queens|Proc. R. Soc. Lond. Ser. B Biol. Sci.285(1880): 9 p.|2018|Leza,M., K.M. Watrous, J. Bratu, and S.H. Woodard (2018). Effects of Neonicotinoid Insecticide Exposure and Monofloral Diet on Nest-Founding Bumblebee Queens. Proc. R. Soc. Lond. Ser. B Biol. Sci., 285, (1880), 9 p. ECOREF#:184391|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||47||NR||NR|Day(s)|Food|No substrate|Lab|2|Active ingredient||5/||NR/||NR/|ppb diet|||||||||||||||||Reproduction|Progeny counts/numbers|LOEL||5/||NR/||NR/|||ppb diet|Not reported||45||NR||NR|Day(s)|Leza,M., K.M. Watrous, J. Bratu, and S.H. Woodard|184391|Effects of Neonicotinoid Insecticide Exposure and Monofloral Diet on Nest-Founding Bumblebee Queens|Proc. R. Soc. Lond. Ser. B Biol. Sci.285(1880): 9 p.|2018|Leza,M., K.M. Watrous, J. Bratu, and S.H. Woodard (2018). Effects of Neonicotinoid Insecticide Exposure and Monofloral Diet on Nest-Founding Bumblebee Queens. Proc. R. Soc. Lond. Ser. B Biol. Sci., 285, (1880), 9 p. ECOREF#:184391|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||1.0||NR||NR|ng/org|||||||||||||||||Feeding behavior|Feeding behavior|LOEL||1.0||NR||NR|||ng/org|Not reported||1||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Measured||99.5||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||4.8||NR||NR|ppb diet|||||||||||||||||Development|Time to first emergence|LOEL||4.8||NR||NR|||ppb diet|Not reported||NR|>|50|<|70|Day(s)|Wu-Smart,J., and M. Spivak|184438|Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation|Environ. Entomol.47(1): 55-62|2018|Wu-Smart,J., and M. Spivak (2018). Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation. Environ. Entomol., 47, (1), 55-62. doi:10.1093/ee/nvx175. ECOREF#:184438|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||39||41|Day(s)|Food|No substrate|Lab|2|Active ingredient||5/||NR/||NR/|ppb diet|||||||||||||||||Behavior|Activity, general|LOEL||5/||NR/||NR/|||ppb diet|Not reported||17||NR||NR|Day(s)|Leza,M., K.M. Watrous, J. Bratu, and S.H. Woodard|184391|Effects of Neonicotinoid Insecticide Exposure and Monofloral Diet on Nest-Founding Bumblebee Queens|Proc. R. Soc. Lond. Ser. B Biol. Sci.285(1880): 9 p.|2018|Leza,M., K.M. Watrous, J. Bratu, and S.H. Woodard (2018). Effects of Neonicotinoid Insecticide Exposure and Monofloral Diet on Nest-Founding Bumblebee Queens. Proc. R. Soc. Lond. Ser. B Biol. Sci., 285, (1880), 9 p. ECOREF#:184391|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Measured||99.5||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||25.9||NR||NR|ppb diet|||||||||||||||||Growth|Weight|LOEL||25.9||NR||NR|||ppb diet|Whole organism||91||NR||NR|Day(s)|Wu-Smart,J., and M. Spivak|184438|Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation|Environ. Entomol.47(1): 55-62|2018|Wu-Smart,J., and M. Spivak (2018). Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation. Environ. Entomol., 47, (1), 55-62. doi:10.1093/ee/nvx175. ECOREF#:184438|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Measured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||5.34/||NR/||NR/|ppb diet|||||||||||||||||Behavior|Aggregation/Clumping|LOEL||5.34/||NR/||NR/|||ppb diet|Not reported||12||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||1.0||NR||NR|ng/org|||||||||||||||||Behavior|Activity, general|LOEL||1.0||NR||NR|||ng/org|Not reported||1||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Unmeasured||99.5||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||1||NR||NR|ppb diet|||||||||||||||||Reproduction|Nest initiation|LOEL||1||NR||NR|||ppb diet|Not reported||NR|>|20|<|30|Day(s)|Wu-Smart,J., and M. Spivak|184438|Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation|Environ. Entomol.47(1): 55-62|2018|Wu-Smart,J., and M. Spivak (2018). Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation. Environ. Entomol., 47, (1), 55-62. doi:10.1093/ee/nvx175. ECOREF#:184438|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Unmeasured||99.5||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||1||NR||NR|ppb diet|||||||||||||||||Feeding behavior|Food consumption|LOEL||1||NR||NR|||ppb diet|Not reported||15||NR||NR|Day(s)|Wu-Smart,J., and M. Spivak|184438|Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation|Environ. Entomol.47(1): 55-62|2018|Wu-Smart,J., and M. Spivak (2018). Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation. Environ. Entomol., 47, (1), 55-62. doi:10.1093/ee/nvx175. ECOREF#:184438|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||10||NR||NR|ppb diet|||||||||||||||||Behavior|Activity, general|LOEL||10||NR||NR|||ppb diet|Not reported||NR||7||27|Day(s)|Phelps,J.D., C.G. Strang, and D.F. Sherry|184485|Imidacloprid Impairs Performance on a Model Flower Handling Task in Bumblebees (Bombus impatiens)|Ecotoxicology29(3): 359-374|2020|Phelps,J.D., C.G. Strang, and D.F. Sherry (2020). Imidacloprid Impairs Performance on a Model Flower Handling Task in Bumblebees (Bombus impatiens). Ecotoxicology, 29, (3), 359-374. doi:10.1007/s10646-020-02182-8. ECOREF#:184485|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Adult||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||10||NR||NR|ppb diet|||||||||||||||||Behavior|Acquired task|LOEL||10||NR||NR|||ppb diet|Not reported||NR||7||27|Day(s)|Phelps,J.D., C.G. Strang, and D.F. Sherry|184485|Imidacloprid Impairs Performance on a Model Flower Handling Task in Bumblebees (Bombus impatiens)|Ecotoxicology29(3): 359-374|2020|Phelps,J.D., C.G. Strang, and D.F. Sherry (2020). Imidacloprid Impairs Performance on a Model Flower Handling Task in Bumblebees (Bombus impatiens). Ecotoxicology, 29, (3), 359-374. doi:10.1007/s10646-020-02182-8. ECOREF#:184485|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Field natural|2|Active ingredient||6/||NR/||NR/|ppb diet|||||||||||||||||Behavior|Bees wax produced|LOEL||6/||NR/||NR/|||ppb diet|Not reported||35||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Analytical grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Mature||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||1.12||NR||NR|ng/org|||||||||||||||||Behavior|Search/explore/forage behavior|LOEL||1.12||NR||NR|||ng/org|Not reported|~|.0729||NR||NR|Day(s)|Muth,F., and A.S. Leonard|184353|A Neonicotinoid Pesticide Impairs Foraging, but Not Learning, in Free-Flying Bumblebees|Sci. Rep.9:13 p.|2019|Muth,F., and A.S. Leonard (2019). A Neonicotinoid Pesticide Impairs Foraging, but Not Learning, in Free-Flying Bumblebees. Sci. Rep., 9, 13 p. doi:10.1038/s41598-019-39701-5. ECOREF#:184353|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Analytical grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Mature||NR||NR||NR|Not reported|Food|No substrate|Lab|4|Active ingredient||0.45||NR||NR|ng/org|||||||||||||||||Feeding behavior|Feeding behavior|LOEL||0.45||NR||NR|||ng/org|Not reported|~|.0729||NR||NR|Day(s)|Muth,F., and A.S. Leonard|184353|A Neonicotinoid Pesticide Impairs Foraging, but Not Learning, in Free-Flying Bumblebees|Sci. Rep.9:13 p.|2019|Muth,F., and A.S. Leonard (2019). A Neonicotinoid Pesticide Impairs Foraging, but Not Learning, in Free-Flying Bumblebees. Sci. Rep., 9, 13 p. doi:10.1038/s41598-019-39701-5. ECOREF#:184353|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Analytical grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Mature||NR||NR||NR|Not reported|Food|No substrate|Lab|4|Active ingredient||1.12||NR||NR|ng/org|||||||||||||||||Behavior|Search/explore/forage behavior|LOEL||1.12||NR||NR|||ng/org|Not reported|~|.0729||NR||NR|Day(s)|Muth,F., and A.S. Leonard|184353|A Neonicotinoid Pesticide Impairs Foraging, but Not Learning, in Free-Flying Bumblebees|Sci. Rep.9:13 p.|2019|Muth,F., and A.S. Leonard (2019). A Neonicotinoid Pesticide Impairs Foraging, but Not Learning, in Free-Flying Bumblebees. Sci. Rep., 9, 13 p. doi:10.1038/s41598-019-39701-5. ECOREF#:184353|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Measured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||5.34/||NR/||NR/|ppb diet|||||||||||||||||Behavior|Distance moved, change in direct movement|LOEL||5.34/||NR/||NR/|||ppb diet|Not reported||12||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Measured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||5.34/||NR/||NR/|ppb diet|||||||||||||||||Accumulation|Residue|LOEL||5.34/||NR/||NR/|||ppb diet|Not reported||12||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|3|Active ingredient||1.0||NR||NR|ng/org|||||||||||||||||Behavior|Distance moved, change in direct movement|LOEL||1.0||NR||NR|||ng/org|Not reported||1||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Measured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||5.34/||NR/||NR/|ppb diet|||||||||||||||||Feeding behavior|Feeding behavior|LOEL||5.34/||NR/||NR/|||ppb diet|Not reported||12||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Analytical grade|Unmeasured|>|98||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|4|Active ingredient||NR||2.8||24|ug/kg diet|||||||||||||||||Genetics|Hymenoptaecin mRNA|LOEL||NR||2.8||24|||ug/kg diet|Not reported||31||NR||NR|Day(s)|Simmons,W.R., and D.R. Angelini|184310|Chronic Exposure to a Neonicotinoid Increases Expression of Antimicrobial Peptide Genes in the Bumblebee Bombus impatiens|Sci. Rep.7:9|2017|Simmons,W.R., and D.R. Angelini (2017). Chronic Exposure to a Neonicotinoid Increases Expression of Antimicrobial Peptide Genes in the Bumblebee Bombus impatiens. Sci. Rep., 7, 9. doi:10.1038/srep44773. ECOREF#:184310|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Field natural|2|Active ingredient||6/||NR/||NR/|ppb diet|||||||||||||||||Physiology|Thermoregulation|LOEL||6/||NR/||NR/|||ppb diet|Not reported||35||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Technical grade, technical product, technical formulation|Measured||99.5||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Food|No substrate|Lab|5|Active ingredient||25.9||NR||NR|ppb diet|||||||||||||||||Feeding behavior|Food consumption|NOEL||25.9||NR||NR|||ppb diet|Not reported||9||NR||NR|Day(s)|Wu-Smart,J., and M. Spivak|184438|Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation|Environ. Entomol.47(1): 55-62|2018|Wu-Smart,J., and M. Spivak (2018). Effects of Neonicotinoid Imidacloprid Exposure on Bumble Bee (Hymenoptera: Apidae) Queen Survival and Nest Initiation. Environ. Entomol., 47, (1), 55-62. doi:10.1093/ee/nvx175. ECOREF#:184438|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Unmeasured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Not reported||NR||NR||NR|Not reported|Choice|No substrate|Lab|3|Active ingredient||10||NR||NR|ppb diet|||||||||||||||||Behavior|Search/explore/forage behavior|NOEL||10||NR||NR|||ppb diet|Not reported||NR||1||14|Day(s)|Phelps,J.D., C.G. Strang, M. Gbylik-Sikorska, T. Sniegocki, A. Posyniak, and D.F. Sherry|184475|Imidacloprid Slows the Development of Preference for Rewarding Food Sources in Bumblebees (Bombus impatiens)|Ecotoxicology27(2): 175-187|2018|Phelps,J.D., C.G. Strang, M. Gbylik-Sikorska, T. Sniegocki, A. Posyniak, and D.F. Sherry (2018). Imidacloprid Slows the Development of Preference for Rewarding Food Sources in Bumblebees (Bombus impatiens). Ecotoxicology, 27, (2), 175-187. doi:10.1007/s10646-017-1883-3. ECOREF#:184475|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Measured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||5.34/||NR/||NR/|ppb diet|||||||||||||||||Behavior|Search/explore/forage behavior|NOEL||5.34/||NR/||NR/|||ppb diet|Not reported||12||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
138261413|(2E)-1-[(6-Chloro-3-pyridinyl)methyl]-N-nitro-2-imidazolidinimine|Pestanal grade|Measured||NR||NR||NR|Bombus impatiens|Bumble Bee|Insects/Spiders|Multiple||NR||NR||NR|Not reported|Food|No substrate|Lab|2|Active ingredient||5.34/||NR/||NR/|ppb diet|||||||||||||||||Behavior|Distance moved, change in direct movement|NOEL||5.34/||NR/||NR/|||ppb diet|Not reported||12||NR||NR|Day(s)|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C|184377|Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation|Science362(6415): 683-686|2018|Crall,J.D., C.M. Switzer, R.L. Oppenheimer, A.N.F. Versypt, B. Dey, A. Brown, M. Eyster, C. Guerin, N.E. Pierce, S.A. C (2018). Neonicotinoid Exposure Disrupts Bumblebee Nest Behavior, Social Networks, and Thermoregulation. Science, 362, (6415), 683-686. doi:10.1126/science.aat1598. ECOREF#:184377|
