"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","Method Description","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/05/2024","AQS","370670030","3","2.1","ug/m3 LC","12","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/06/2024","AQS","370670030","3","2.2","ug/m3 LC","12","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/07/2024","AQS","370670030","3","3.2","ug/m3 LC","18","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/08/2024","AQS","370670030","3","10.3","ug/m3 LC","53","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/09/2024","AQS","370670030","3","9.9","ug/m3 LC","52","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/10/2024","AQS","370670030","3","10.5","ug/m3 LC","54","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/11/2024","AQS","370670030","3","4.8","ug/m3 LC","27","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/12/2024","AQS","370670030","3","2.5","ug/m3 LC","14","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/13/2024","AQS","370670030","3","2.7","ug/m3 LC","15","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/14/2024","AQS","370670030","3","5.9","ug/m3 LC","33","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/15/2024","AQS","370670030","3","9.2","ug/m3 LC","51","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/16/2024","AQS","370670030","3","14.4","ug/m3 LC","61","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/17/2024","AQS","370670030","3","17.9","ug/m3 LC","67","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/18/2024","AQS","370670030","3","7.2","ug/m3 LC","40","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/19/2024","AQS","370670030","3","14.3","ug/m3 LC","61","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/20/2024","AQS","370670030","3","10.3","ug/m3 LC","53","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/21/2024","AQS","370670030","3","4.7","ug/m3 LC","26","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/22/2024","AQS","370670030","3","5","ug/m3 LC","28","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/23/2024","AQS","370670030","3","6.6","ug/m3 LC","37","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/24/2024","AQS","370670030","3","7.9","ug/m3 LC","44","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/25/2024","AQS","370670030","3","6.9","ug/m3 LC","38","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/26/2024","AQS","370670030","3","9.9","ug/m3 LC","52","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/27/2024","AQS","370670030","3","9.8","ug/m3 LC","52","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/28/2024","AQS","370670030","3","7.9","ug/m3 LC","44","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/29/2024","AQS","370670030","3","8.9","ug/m3 LC","49","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"04/30/2024","AQS","370670030","3","8","ug/m3 LC","44","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/01/2024","AQS","370670030","3","5.5","ug/m3 LC","31","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/02/2024","AQS","370670030","3","7.7","ug/m3 LC","43","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/03/2024","AQS","370670030","3","11.1","ug/m3 LC","55","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/04/2024","AQS","370670030","3","7.4","ug/m3 LC","41","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/05/2024","AQS","370670030","3","3","ug/m3 LC","17","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/06/2024","AQS","370670030","3","6.8","ug/m3 LC","38","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/07/2024","AQS","370670030","3","6.9","ug/m3 LC","38","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/08/2024","AQS","370670030","3","10.6","ug/m3 LC","54","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/09/2024","AQS","370670030","3","4.3","ug/m3 LC","24","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/10/2024","AQS","370670030","3","4","ug/m3 LC","22","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/11/2024","AQS","370670030","3","3.9","ug/m3 LC","22","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/12/2024","AQS","370670030","3","5.4","ug/m3 LC","30","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/13/2024","AQS","370670030","3","7.4","ug/m3 LC","41","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/14/2024","AQS","370670030","3","4.6","ug/m3 LC","26","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/15/2024","AQS","370670030","3","5","ug/m3 LC","28","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/16/2024","AQS","370670030","3","4.7","ug/m3 LC","26","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/17/2024","AQS","370670030","3","6.1","ug/m3 LC","34","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/18/2024","AQS","370670030","3","5.8","ug/m3 LC","32","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/19/2024","AQS","370670030","3","3.4","ug/m3 LC","19","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/20/2024","AQS","370670030","3","5.7","ug/m3 LC","32","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/21/2024","AQS","370670030","3","8.1","ug/m3 LC","45","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/22/2024","AQS","370670030","3","9.9","ug/m3 LC","52","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/23/2024","AQS","370670030","3","9.8","ug/m3 LC","52","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/24/2024","AQS","370670030","3","5.2","ug/m3 LC","29","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/25/2024","AQS","370670030","3","5.1","ug/m3 LC","28","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/26/2024","AQS","370670030","3","7.6","ug/m3 LC","42","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/27/2024","AQS","370670030","3","5.2","ug/m3 LC","29","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/28/2024","AQS","370670030","3","4.8","ug/m3 LC","27","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/29/2024","AQS","370670030","3","4.2","ug/m3 LC","23","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/30/2024","AQS","370670030","3","4.4","ug/m3 LC","24","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"05/31/2024","AQS","370670030","3","4.8","ug/m3 LC","27","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"06/01/2024","AQS","370670030","3","7.3","ug/m3 LC","41","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"06/02/2024","AQS","370670030","3","6.8","ug/m3 LC","38","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"06/03/2024","AQS","370670030","3","8.1","ug/m3 LC","45","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"06/04/2024","AQS","370670030","3","9.3","ug/m3 LC","51","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
"06/05/2024","AQS","370670030","3","8.9","ug/m3 LC","49","Clemmons Middle","1","100.0000","88101","PM2.5 - Local Conditions","636","Teledyne T640 at 5.0 LPM w/Network Data Alignment enabled","49180","Winston-Salem, NC","37","North Carolina","067","Forsyth","36.026612","-80.341962"
